from_stop_id,to_stop_id,transfer_type,min_transfer_time
TAN:ECSU6,TAN:ECSU4,0,
TAN:ECSU6,TAN:ECSU5,0,
TAN:ECTE2,TAN:DEMO1,3,
TAN:ECTE2,TAN:ECTE1,3,
TAN:EDIP2,TAN:EDIP1,3,
TAN:EDNA2,TAN:CPER2,0,
TAN:EDNA2,TAN:EDNA1,0,
TAN:EDRE2,TAN:EDRE1,0,
TAN:EGAN1,TAN:CTLI1,3,
TAN:EGAN1,TAN:CTLI2,0,
TAN:EGAN2,TAN:CTLI1,0,
TAN:EGAN2,TAN:CTLI2,0,
TAN:EGAN2,TAN:EGAN1,0,
TAN:EGL59,TAN:CVTI1,0,
TAN:EGL59,TAN:CVTI2,0,
TAN:EGL59,TAN:EGLI1,0,
TAN:EGL59,TAN:EGLI2,0,
TAN:EGL59,TAN:EGLI3,0,
TAN:EGL59,TAN:EGLI4,0,
TAN:EGL59,TAN:EGLI6,3,
TAN:EGL59,TAN:MCHA2,0,
TAN:EGL59,TAN:MCHA3,0,
TAN:EGLI1,TAN:CVTI1,0,
TAN:EGLI1,TAN:CVTI2,0,
TAN:EGLI2,TAN:CVTI1,0,
TAN:EGLI2,TAN:CVTI2,0,
TAN:EGLI2,TAN:EGLI1,3,
TAN:EGLI3,TAN:CVTI1,0,
TAN:EGLI3,TAN:CVTI2,0,
TAN:EGLI3,TAN:EGLI1,0,
TAN:EGLI3,TAN:EGLI2,0,
TAN:EGLI4,TAN:EGLI1,0,
TAN:EGLI4,TAN:EGLI2,0,
TAN:EGLI4,TAN:EGLI3,0,
TAN:EGLI6,TAN:CVTI1,0,
TAN:EGLI6,TAN:CVTI2,0,
TAN:EGLI6,TAN:EGLI1,0,
TAN:EGLI6,TAN:EGLI2,0,
TAN:EGLI6,TAN:EGLI3,0,
TAN:EGLI6,TAN:EGLI4,0,
TAN:EGLI6,TAN:MCHA2,0,
TAN:EGLI6,TAN:MCHA3,0,
TAN:EINS2,TAN:EINS1,3,
TAN:ELIS1,TAN:BRIN1,0,
TAN:ELIS1,TAN:BRIN2,0,
TAN:ELIS2,TAN:BRIN1,0,
TAN:ELIS2,TAN:BRIN2,0,
TAN:ELIS2,TAN:ELIS1,0,
TAN:EMBE2,TAN:EMBE1,3,
TAN:ENCO2,TAN:ENCO1,0,
TAN:EPEL2,TAN:EPEL1,0,
TAN:EPIN2,TAN:EPIN1,3,
TAN:EPYY2,TAN:EPYY1,0,
TAN:EQPE1,TAN:AFRA2,0,
TAN:EQPE1,TAN:AFRA3,0,
TAN:EQPE2,TAN:AFRA3,0,
TAN:EQPE2,TAN:DOME1,0,
TAN:EQPE2,TAN:DOME2,0,
TAN:EQPE2,TAN:EQPE1,0,
TAN:ERAC2,TAN:ERAC1,3,
TAN:ERDI1,TAN:BNVI1,0,
TAN:ERDI1,TAN:BNVI2,0,
TAN:ERDI2,TAN:BNVI1,0,
TAN:ERDI2,TAN:BNVI2,0,
TAN:ERDI2,TAN:ERDI1,3,
TAN:ERDI3,TAN:BNVI1,3,
TAN:ERDI3,TAN:BNVI2,3,
TAN:ERDI3,TAN:ERDI1,0,
TAN:ERDI3,TAN:ERDI2,0,
TAN:ERDI4,TAN:BNVI1,3,
TAN:ERDI4,TAN:BNVI2,3,
TAN:ERDI4,TAN:ERDI1,0,
TAN:ERDI4,TAN:ERDI2,0,
TAN:ERDI4,TAN:ERDI3,3,
TAN:ESAV2,TAN:ESAV1,3,
TAN:ESCA1,TAN:CMNE1,0,
TAN:ESCA1,TAN:CMNE2,0,
TAN:ESCA2,TAN:CMNE1,0,
TAN:ESCA2,TAN:CMNE2,0,
TAN:ESCA2,TAN:ESCA1,0,
TAN:ESOR1,TAN:CHFL1,0,
TAN:ESOR1,TAN:CHFL2,0,
TAN:ESOR2,TAN:ESOR1,0,
TAN:ESUE1,TAN:BDEL1,0,
TAN:ESUE1,TAN:BDEL2,0,
TAN:ESUE1,TAN:CZIN1,3,
TAN:ESUE1,TAN:CZIN2,3,
TAN:ESUE2,TAN:BDEL1,0,
TAN:ESUE2,TAN:BDEL2,0,
TAN:ESUE2,TAN:CZIN1,3,
TAN:ESUE2,TAN:CZIN2,3,
TAN:ESUE2,TAN:ESUE1,3,
TAN:EUCA1,TAN:CAST2,3,
TAN:EUCA2,TAN:EUCA1,3,
TAN:EUVE2,TAN:EUVE1,0,
TAN:EVET2,TAN:EVET1,0,
TAN:EVRD2,TAN:EVRD1,3,
TAN:FACU2,TAN:FACU1,3,
TAN:FACU3,TAN:FACU1,0,
TAN:FACU3,TAN:FACU2,0,
TAN:FACU4,TAN:ECSU6,0,
TAN:FACU4,TAN:FACU1,0,
TAN:FACU4,TAN:FACU2,0,
TAN:FACU4,TAN:FACU3,0,
TAN:FACU4,TAN:FDLE1,0,
TAN:FACU4,TAN:GMOL1,0,
TAN:FACU4,TAN:GMOL2,0,
TAN:FADI2,TAN:FADI1,0,
TAN:FADI3,TAN:FADI1,0,
TAN:FADI3,TAN:FADI2,0,
TAN:FALI1,TAN:BDAN1,3,
TAN:FALI1,TAN:EQPE2,3,
TAN:FALI2,TAN:BDAN1,3,
TAN:FALI2,TAN:EQPE2,3,
TAN:FALI2,TAN:FALI1,3,
TAN:FANE2,TAN:FANE1,0,
TAN:FATA1,TAN:CVNI1,0,
TAN:FATA1,TAN:CVNI2,0,
TAN:FATA2,TAN:BOSI4,0,
TAN:FATA2,TAN:FATA1,0,
TAN:FAUV1,TAN:BRCH1,0,
TAN:FAUV1,TAN:BRCH2,0,
TAN:FAUV2,TAN:BRCH1,0,
TAN:FAUV2,TAN:BRCH2,0,
TAN:FAUV2,TAN:FAUV1,0,
TAN:FBAU1,TAN:CPGT2,0,
TAN:FBAU2,TAN:CPGT2,0,
TAN:FBAU2,TAN:FBAU1,0,
TAN:FBLA2,TAN:BOGE1,0,
TAN:FBLA2,TAN:BOGE2,0,
TAN:FBLA2,TAN:BOGE3,0,
TAN:FBLA2,TAN:BOGE4,0,
TAN:FBLA3,TAN:BOGE1,0,
TAN:FBLA3,TAN:BOGE2,0,
TAN:FBLA3,TAN:FBLA2,0,
TAN:FDDR3,TAN:FDDR2,0,
TAN:FDLE1,TAN:ECSU5,0,
TAN:FDLE1,TAN:ECSU6,0,
TAN:FDLE1,TAN:FACU1,0,
TAN:FDLE1,TAN:FACU2,0,
TAN:FDLE1,TAN:FDDR2,0,
TAN:FDLE1,TAN:FDDR3,0,
TAN:FDLE2,TAN:ECSU5,0,
TAN:FDLE2,TAN:ECSU6,0,
TAN:FDLE2,TAN:FACU1,0,
TAN:FDLE2,TAN:FACU2,0,
TAN:FDLE2,TAN:FDDR2,0,
TAN:FDLE2,TAN:FDDR3,0,
TAN:FDLE2,TAN:FDLE1,0,
TAN:FERI1,TAN:CRVA1,0,
TAN:FERI1,TAN:CRVA2,0,
TAN:FERI2,TAN:CRVA1,0,
TAN:FERI2,TAN:CRVA2,0,
TAN:FERI2,TAN:FERI1,3,
TAN:FERI3,TAN:BGOG1,0,
TAN:FERI3,TAN:BGOG2,0,
TAN:FERI3,TAN:CRVA1,0,
TAN:FERI3,TAN:CRVA2,0,
TAN:FERI3,TAN:FERI1,0,
TAN:FERI3,TAN:FERI2,0,
TAN:FERI4,TAN:BGOG1,0,
TAN:FERI4,TAN:BGOG2,0,
TAN:FERI4,TAN:CRVA1,0,
TAN:FERI4,TAN:CRVA2,0,
TAN:FERI4,TAN:FERI1,0,
TAN:FERI4,TAN:FERI2,0,
TAN:FERI4,TAN:FERI3,0,
TAN:FFAU2,TAN:FFAU1,3,
TAN:FFAU3,TAN:FFAU1,0,
TAN:FFAU3,TAN:FFAU2,0,
TAN:FFAU4,TAN:FFAU1,0,
TAN:FFAU4,TAN:FFAU2,0,
TAN:FFAU4,TAN:FFAU3,3,
TAN:FGRI2,TAN:FGRI1,3,
TAN:FLAN2,TAN:FLAN1,3,
TAN:FLEU2,TAN:FLEU1,0,
TAN:FLEU3,TAN:FLEU1,0,
TAN:FLEU3,TAN:FLEU2,0,
TAN:FLEU4,TAN:FLEU1,0,
TAN:FLEU4,TAN:FLEU2,0,
TAN:FLEU4,TAN:FLEU3,3,
TAN:FLRI2,TAN:FLRI1,3,
TAN:FLTR1,TAN:TMOU1,0,
TAN:FLTR1,TAN:TMOU2,0,
TAN:FLTR2,TAN:FLTR1,0,
TAN:FLTR2,TAN:TMOU2,0,
TAN:FLUR2,TAN:FLUR1,0,
TAN:FMI72,ALEOP:44HERBfranA,0,
TAN:FMI72,ALEOP:44HERBfranR,0,
TAN:FMI72,TAN:FMI77,0,
TAN:FMI72,TAN:FMIT1,0,
TAN:FMI72,TAN:FMIT2,0,
TAN:FMI72,TAN:FMIT3,0,
TAN:FMI72,TAN:FMIT4,0,
TAN:FMI72,TAN:FMIT5,0,
TAN:FMI72,TAN:FMIT6,0,
TAN:FMI72,TAN:FMIT7,0,
TAN:FMI72,TAN:MLHE1,0,
TAN:FMI72,TAN:MLHE2,0,
TAN:FMI77,ALEOP:44HERBfranA,0,
TAN:FMI77,ALEOP:44HERBfranR,0,
TAN:FMI77,TAN:FMIT1,0,
TAN:FMI77,TAN:FMIT2,0,
TAN:FMI77,TAN:FMIT3,0,
TAN:FMI77,TAN:FMIT4,0,
TAN:FMI77,TAN:FMIT5,0,
TAN:FMI77,TAN:FMIT6,0,
TAN:FMI77,TAN:FMIT7,0,
TAN:FMI77,TAN:JCAR1,0,
TAN:FMI77,TAN:JCAR2,0,
TAN:FMIT2,TAN:FMIT1,3,
TAN:FMIT3,ALEOP:44HERBfranA,0,
TAN:FMIT3,ALEOP:44HERBfranR,0,
TAN:FMIT3,TAN:FMIT1,0,
TAN:FMIT3,TAN:FMIT2,0,
TAN:FMIT3,TAN:FMIT4,0,
TAN:FMIT3,TAN:FMIT5,0,
TAN:FMIT3,TAN:FMIT6,3,
TAN:FMIT3,TAN:FMIT7,0,
TAN:FMIT3,TAN:JCAR1,0,
TAN:FMIT3,TAN:JCAR2,0,
TAN:FMIT3,TAN:MLHE1,3,
TAN:FMIT3,TAN:MLHE2,3,
TAN:FMIT4,TAN:FMIT1,0,
TAN:FMIT4,TAN:FMIT2,0,
TAN:FMIT5,TAN:FMIT1,0,
TAN:FMIT5,TAN:FMIT2,0,
TAN:FMIT5,TAN:FMIT4,0,
TAN:FMIT6,TAN:FMIT1,0,
TAN:FMIT6,TAN:FMIT2,0,
TAN:FMIT6,TAN:FMIT4,0,
TAN:FMIT6,TAN:FMIT5,0,
TAN:FMIT7,TAN:FMIT1,3,
TAN:FMIT7,TAN:FMIT2,0,
TAN:FMIT7,TAN:FMIT4,0,
TAN:FMIT7,TAN:FMIT5,0,
TAN:FMIT7,TAN:FMIT6,3,
TAN:FNLL1,TAN:DUNA1,3,
TAN:FNLL1,TAN:DUNA2,3,
TAN:FNLL2,TAN:DUNA1,3,
TAN:FNLL2,TAN:DUNA2,3,
TAN:FNLL2,TAN:FNLL1,3,
TAN:FOCH3,TAN:FOCH1,0,
TAN:FOCH4,TAN:FOCH1,0,
TAN:FOCH4,TAN:FOCH3,0,
TAN:FOCH5,TAN:FOCH1,0,
TAN:FOCH5,TAN:FOCH3,0,
TAN:FOCH5,TAN:FOCH4,0,
TAN:FOND2,TAN:FOND1,3,
TAN:FORU3,TAN:FORU2,0,
TAN:FOTA1,TAN:BGCY1,0,
TAN:FOTA1,TAN:BGCY2,0,
TAN:FOTA2,TAN:BGCY1,0,
TAN:FOTA2,TAN:BGCY2,0,
TAN:FOTA2,TAN:FOTA1,0,
TAN:FOUL1,TAN:AUCP1,3,
TAN:FOUL1,TAN:AUCP2,3,
TAN:FOUL2,TAN:AUCP1,3,
TAN:FOUL2,TAN:AUCP2,3,
TAN:FOUL2,TAN:FOUL1,3,
TAN:FRA58,TAN:FRAC1,0,
TAN:FRA58,TAN:FRAC2,0,
TAN:FRA59,TAN:FRA58,3,
TAN:FRA59,TAN:FRAC1,0,
TAN:FRA59,TAN:FRAC2,0,
TAN:FRAC2,TAN:FRAC1,3,
TAN:FRBA2,TAN:FRBA1,0,
TAN:FRCH2,TAN:FRCH1,0,
TAN:FRET2,TAN:FRET1,3,
TAN:FRGA1,TAN:BLSL1,3,
TAN:FRGA2,TAN:BLSL1,3,
TAN:FRGA2,TAN:FRGA1,3,
TAN:FRII2,TAN:FRII1,0,
TAN:FRKL1,TAN:DUTR1,3,
TAN:FRKL1,TAN:DUTR2,3,
TAN:FRKL2,TAN:DUTR1,3,
TAN:FRKL2,TAN:DUTR2,3,
TAN:FRKL2,TAN:FRKL1,3,
TAN:FRMO2,TAN:FRMO1,3,
TAN:FRNE2,TAN:FRNE1,0,
TAN:FRON4,TAN:FRON3,0,
TAN:FRRR2,TAN:FRRR1,3,
TAN:FTAB2,TAN:FTAB1,3,
TAN:FTAB3,TAN:FTAB1,0,
TAN:FTAB3,TAN:FTAB2,0,
TAN:FTAB4,TAN:FTAB1,0,
TAN:FTAB4,TAN:FTAB2,0,
TAN:FTAB4,TAN:FTAB3,3,
TAN:FTDO2,TAN:FTDO1,0,
TAN:GADO1,TAN:AUCP1,0,
TAN:GADO1,TAN:AUCP2,0,
TAN:GADO2,TAN:AUCP1,0,
TAN:GADO2,TAN:AUCP2,0,
TAN:GADO2,TAN:GADO1,3,
TAN:GAGN2,TAN:GAGN1,3,
TAN:GAIL2,TAN:GAIL1,3,
TAN:GALH1,TAN:BLUA1,0,
TAN:GALH2,TAN:BLUA1,0,
TAN:GALH2,TAN:GALH1,3,
TAN:GAMB2,TAN:GAMB1,0,
TAN:GATI2,TAN:GATI1,3,
TAN:GAUT2,TAN:GAUT1,0,
TAN:GBLO2,TAN:GBLO1,3,
TAN:GBNI1,TAN:EVET2,0,
TAN:GBNI2,TAN:EVET2,0,
TAN:GBNI2,TAN:GBNI1,0,
TAN:GBTA1,TAN:EUCA1,3,
TAN:GBTA1,TAN:EUCA2,3,
TAN:GBTA2,TAN:EUCA1,3,
TAN:GBTA2,TAN:EUCA2,3,
TAN:GBTA2,TAN:GBTA1,3,
TAN:GCAR1,TAN:BDEL1,0,
TAN:GCAR1,TAN:BDEL2,0,
TAN:GCAR2,TAN:BDEL1,0,
TAN:GCAR2,TAN:BDEL2,0,
TAN:GCAR2,TAN:ESUE2,0,
TAN:GCAR2,TAN:GCAR1,0,
TAN:GCAR3,TAN:BDEL1,0,
TAN:GCAR3,TAN:GCAR1,0,
TAN:GCAR3,TAN:GCAR2,0,
TAN:GCAR4,TAN:BDEL1,0,
TAN:GCAR4,TAN:BDEL2,0,
TAN:GCAR4,TAN:GCAR1,0,
TAN:GCAR4,TAN:GCAR2,0,
TAN:GCAR4,TAN:GCAR3,3,
TAN:GCEN1,TAN:CVLE1,3,
TAN:GCEN1,TAN:CVLE2,3,
TAN:GCEN2,TAN:GCEN1,0,
TAN:GCEN3,TAN:ECSU4,0,
TAN:GCEN3,TAN:GCEN1,0,
TAN:GCEN3,TAN:GCEN2,0,
TAN:GCH98,TAN:EVET2,0,
TAN:GCH98,TAN:GBNI1,0,
TAN:GCH98,TAN:GBNI2,0,
TAN:GCHE1,TAN:EVET2,0,
TAN:GCHE1,TAN:GBNI1,0,
TAN:GCHE1,TAN:GBNI2,0,
TAN:GCHE1,TAN:GCH98,0,
TAN:GCHE2,TAN:EVET2,0,
TAN:GCHE2,TAN:GBNI1,0,
TAN:GCHE2,TAN:GBNI2,0,
TAN:GCHE2,TAN:GCH98,0,
TAN:GCHE2,TAN:GCHE1,0,
TAN:GCSO2,TAN:GCSO1,3,
TAN:GDCH3,TAN:GDCH2,0,
TAN:GDCH4,TAN:GDCH2,0,
TAN:GDCH4,TAN:GDCH3,0,
TAN:GDCH5,TAN:GDCH2,0,
TAN:GDCH5,TAN:GDCH3,0,
TAN:GDCH5,TAN:GDCH4,0,
TAN:GDFI1,TAN:FRRR1,3,
TAN:GDFI1,TAN:FRRR2,3,
TAN:GDFI2,TAN:FRRR1,3,
TAN:GDFI2,TAN:FRRR2,3,
TAN:GDFI2,TAN:GDFI1,3,
TAN:GDNN2,TAN:GDNN1,0,
TAN:GDO58,TAN:GDOU1,0,
TAN:GDO58,TAN:GDOU2,0,
TAN:GDO59,TAN:GDO58,3,
TAN:GDO59,TAN:GDOU1,0,
TAN:GDO59,TAN:GDOU2,0,
TAN:GDOU2,TAN:GDOU1,0,
TAN:GDPI2,TAN:GDPI1,0,
TAN:GDRE1,TAN:ERDI2,3,
TAN:GDRE2,TAN:GDRE1,3,
TAN:GELL2,TAN:CHPO2,3,
TAN:GELL2,TAN:GDEN2,3,
TAN:GERA2,TAN:GERA1,0,
TAN:GERA3,TAN:GERA1,0,
TAN:GERA3,TAN:GERA2,0,
TAN:GERA4,TAN:EINS1,3,
TAN:GERA4,TAN:EINS2,3,
TAN:GERA4,TAN:GERA1,0,
TAN:GERA4,TAN:GERA2,0,
TAN:GERA4,TAN:GERA3,0,
TAN:GERA5,TAN:GERA1,0,
TAN:GERA5,TAN:GERA2,0,
TAN:GERA5,TAN:GERA3,0,
TAN:GERA5,TAN:GERA4,3,
TAN:GESV2,TAN:GESV1,0,
TAN:GEVR2,TAN:GEVR1,0,
TAN:GGAU2,TAN:GGAU1,3,
TAN:GGNO2,TAN:GGNO1,0,
TAN:GGUI2,TAN:CSRI1,3,
TAN:GGUI2,TAN:CSRI2,3,
TAN:GGUI2,TAN:GGUI1,3,
TAN:GIAR1,TAN:CLMO2,0,
TAN:GIAR2,TAN:GIAR1,0,
TAN:GIBR2,TAN:BAUG2,0,
TAN:GIBR2,TAN:GIBR1,0,
TAN:GIN71,TAN:GIND1,0,
TAN:GIN71,TAN:GIND2,0,
TAN:GIN71,TAN:RIND1,0,
TAN:GIN71,TAN:RIND2,0,
TAN:GIN72,TAN:BZAR2,0,
TAN:GIN72,TAN:GIN71,3,
TAN:GIN72,TAN:GIND1,0,
TAN:GIN72,TAN:GIND2,0,
TAN:GIN72,TAN:RIND1,0,
TAN:GIN72,TAN:RIND2,0,
TAN:GIND1,TAN:BZAR2,0,
TAN:GIND2,TAN:BZAR2,0,
TAN:GIND2,TAN:GIND1,0,
TAN:GIQU2,TAN:GIQU1,0,
TAN:GLAU2,TAN:GLAU1,3,
TAN:GLDE1,TAN:FRON3,0,
TAN:GLDE1,TAN:FRON4,0,
TAN:GLDE2,TAN:FRON3,0,
TAN:GLDE2,TAN:FRON4,0,
TAN:GLDE2,TAN:GLDE1,0,
TAN:GLEI1,TAN:CBGE2,0,
TAN:GLEI1,TAN:EUVE1,0,
TAN:GLEI2,TAN:EUVE1,0,
TAN:GLEI2,TAN:GLEI1,0,
TAN:GLIE3,TAN:DGLE1,3,
TAN:GLIE3,TAN:DGLE2,3,
TAN:GLIE3,TAN:GLIE2,0,
TAN:GLIE3,TAN:JJCE1,0,
TAN:GLIE3,TAN:JJCE2,0,
TAN:GLIE3,TAN:PLES1,0,
TAN:GLIE3,TAN:PLES2,0,
TAN:GLNE1,TAN:CSVA2,0,
TAN:GLNE1,TAN:CSVA3,0,
TAN:GLNE2,TAN:CSVA2,0,
TAN:GLNE2,TAN:CSVA3,0,
TAN:GLNE2,TAN:GLNE1,0,
TAN:GLOU1,TAN:EMBE1,0,
TAN:GLOU1,TAN:EMBE2,0,
TAN:GLOU2,TAN:EMBE1,0,
TAN:GLOU2,TAN:EMBE2,0,
TAN:GLOU2,TAN:GLOU1,3,
TAN:GMA98,TAN:GMAR1,0,
TAN:GMA98,TAN:GMAR2,0,
TAN:GMA98,TAN:GMAR3,0,
TAN:GMA98,TAN:GMAR4,0,
TAN:GMA98,TAN:GMAR5,0,
TAN:GMA98,TAN:GMAR9,0,
TAN:GMA98,TAN:SLGE1,0,
TAN:GMA98,TAN:SLGE2,0,
TAN:GMAR2,TAN:GMAR1,3,
TAN:GMAR3,TAN:GMAR1,0,
TAN:GMAR3,TAN:GMAR2,0,
TAN:GMAR4,TAN:GMAR1,0,
TAN:GMAR4,TAN:GMAR2,0,
TAN:GMAR4,TAN:GMAR3,0,
TAN:GMAR4,TAN:GMAR9,0,
TAN:GMAR4,TAN:SLGE1,0,
TAN:GMAR4,TAN:SLGE2,0,
TAN:GMAR5,TAN:GMAR1,0,
TAN:GMAR5,TAN:GMAR2,0,
TAN:GMAR5,TAN:GMAR3,0,
TAN:GMAR5,TAN:GMAR4,3,
TAN:GMAR5,TAN:GMAR9,0,
TAN:GMAR5,TAN:SLGE1,0,
TAN:GMAR5,TAN:SLGE2,0,
TAN:GMAR9,TAN:GMAR1,0,
TAN:GMAR9,TAN:GMAR2,0,
TAN:GMAR9,TAN:GMAR3,0,
TAN:GMDR2,TAN:CLPT2,3,
TAN:GMDR2,TAN:GMDR1,3,
TAN:GMOL1,TAN:ECSU1,0,
TAN:GMOL1,TAN:ECSU2,0,
TAN:GMOL1,TAN:ECSU3,0,
TAN:GMOL1,TAN:ECSU4,0,
TAN:GMOL1,TAN:ECSU5,0,
TAN:GMOL1,TAN:ECSU6,0,
TAN:GMOL1,TAN:FACU3,3,
TAN:GMOL2,TAN:ECSU1,0,
TAN:GMOL2,TAN:ECSU2,0,
TAN:GMOL2,TAN:ECSU3,0,
TAN:GMOL2,TAN:ECSU4,0,
TAN:GMOL2,TAN:ECSU5,0,
TAN:GMOL2,TAN:ECSU6,0,
TAN:GMOL2,TAN:FACU3,3,
TAN:GMOL2,TAN:GMOL1,3,
TAN:GMOL3,TAN:ECSU2,0,
TAN:GMOL3,TAN:ECSU3,0,
TAN:GMOL3,TAN:ECSU6,3,
TAN:GMOL3,TAN:FACU3,0,
TAN:GMOL3,TAN:FACU4,0,
TAN:GMOL3,TAN:GMOL1,0,
TAN:GMOL3,TAN:GMOL2,0,
TAN:GMTL1,TAN:BELE1,3,
TAN:GMTL1,TAN:BELE2,3,
TAN:GMTL1,TAN:SJPO1,0,
TAN:GMTL2,TAN:BELE1,3,
TAN:GMTL2,TAN:BELE2,3,
TAN:GMTL2,TAN:GMTL1,3,
TAN:GNRA2,TAN:GNRA1,3,
TAN:GNRA3,TAN:GNRA1,0,
TAN:GNRA3,TAN:GNRA2,0,
TAN:GNRA4,TAN:GNRA1,0,
TAN:GNRA4,TAN:GNRA2,0,
TAN:GNRA4,TAN:GNRA3,0,
TAN:GNRA5,TAN:BGAR1,0,
TAN:GNRA5,TAN:GNRA1,0,
TAN:GNRA5,TAN:GNRA2,0,
TAN:GNRA5,TAN:GNRA3,0,
TAN:GNRA5,TAN:GNRA4,0,
TAN:GNRA6,TAN:BGAR1,0,
TAN:GNRA6,TAN:GNRA1,0,
TAN:GNRA6,TAN:GNRA2,0,
TAN:GNRA6,TAN:GNRA3,0,
TAN:GNRA6,TAN:GNRA4,0,
TAN:GNRA6,TAN:GNRA5,0,
TAN:GNRA7,TAN:BGAR1,0,
TAN:GNRA7,TAN:GNRA1,0,
TAN:GNRA7,TAN:GNRA2,0,
TAN:GNRA7,TAN:GNRA3,0,
TAN:GNRA7,TAN:GNRA4,0,
TAN:GNRA7,TAN:GNRA5,0,
TAN:GNRA7,TAN:GNRA6,0,
TAN:GNRA8,TAN:GNRA1,0,
TAN:GNRA8,TAN:GNRA2,0,
TAN:GNRA8,TAN:GNRA3,0,
TAN:GNRA8,TAN:GNRA4,0,
TAN:GNRA8,TAN:GNRA5,0,
TAN:GNRA8,TAN:GNRA6,0,
TAN:GNRA8,TAN:GNRA7,0,
TAN:GOBI3,TAN:GOBI2,0,
TAN:GOLF1,TAN:DUKA1,3,
TAN:GOLF1,TAN:DUKA2,3,
TAN:GOLF2,TAN:DUKA1,3,
TAN:GOLF2,TAN:DUKA2,3,
TAN:GOLF2,TAN:GOLF1,3,
TAN:GONI1,TAN:GESV1,0,
TAN:GONI1,TAN:GESV2,0,
TAN:GONI2,TAN:GESV1,0,
TAN:GONI2,TAN:GESV2,0,
TAN:GONI2,TAN:GONI1,0,
TAN:GPOR1,TAN:BAUG1,0,
TAN:GPOR1,TAN:BAUG2,0,
TAN:GPOR2,TAN:GPOR1,0,
TAN:GPRO2,TAN:GPRO1,3,
TAN:GRAM1,TAN:CQLU1,3,
TAN:GRAM1,TAN:CQLU2,3,
TAN:GRAM2,TAN:CQLU1,3,
TAN:GRAM2,TAN:CQLU2,3,
TAN:GRAM2,TAN:GRAM1,3,
TAN:GRCH2,TAN:GRCH1,3,
TAN:GRE71,TAN:GRET1,3,
TAN:GRE71,TAN:GRET2,3,
TAN:GRET2,TAN:GRET1,0,
TAN:GRIM2,TAN:GRIM1,0,
TAN:GRIM3,TAN:GRIM1,0,
TAN:GRIM3,TAN:GRIM2,0,
TAN:GRIM4,TAN:GRIM1,0,
TAN:GRIM4,TAN:GRIM2,0,
TAN:GRIM4,TAN:GRIM3,3,
TAN:GRMA1,TAN:BSAN1,0,
TAN:GRMA1,TAN:BSAN2,3,
TAN:GRMA2,TAN:BSAN1,0,
TAN:GRMA2,TAN:BSAN2,3,
TAN:GRMA2,TAN:GRMA1,3,
TAN:GROR1,TAN:LAN99,3,
TAN:GROR1,TAN:OCOR1,0,
TAN:GROR1,TAN:OCOR2,3,
TAN:GROR2,TAN:GROR1,3,
TAN:GROR2,TAN:LAN99,0,
TAN:GROR2,TAN:OCOR1,0,
TAN:GRPO2,TAN:GRPO1,3,
TAN:GRTE1,TAN:CLNA1,0,
TAN:GRTE1,TAN:CLNA2,0,
TAN:GRTE2,TAN:BCGA1,0,
TAN:GRTE2,TAN:BCGA2,0,
TAN:GRTE2,TAN:CLNA2,0,
TAN:GRTE2,TAN:GRTE1,3,
TAN:GRVI2,TAN:GRVI1,3,
TAN:GRZI2,TAN:GRZI1,0,
TAN:GSAN2,TAN:GSAN1,3,
TAN:GSEN2,TAN:GSEN1,3,
TAN:GSIN1,TAN:CHPO1,3,
TAN:GSIN1,TAN:CHPO2,3,
TAN:GSIN1,TAN:CLUE1,3,
TAN:GSIN1,TAN:CLUE2,3,
TAN:GSIN2,TAN:CHPO1,3,
TAN:GSIN2,TAN:CHPO2,3,
TAN:GSIN2,TAN:CLUE1,3,
TAN:GSIN2,TAN:CLUE2,3,
TAN:GSIN2,TAN:GSIN1,3,
TAN:GSN58,SNCF:87481002,0,
TAN:GSN58,SNCF:874810023,0,
TAN:GSN58,SNCF:874810028,0,
TAN:GSN58,TAN:DCA58,3,
TAN:GSN58,TAN:DCA59,3,
TAN:GSN58,TAN:DCAN1,0,
TAN:GSN58,TAN:DCAN2,0,
TAN:GSN58,TAN:DCAN3,0,
TAN:GSN58,TAN:DCAN4,0,
TAN:GSN58,TAN:GSNO1,0,
TAN:GSN58,TAN:GSNO2,0,
TAN:GSN58,TAN:GSSU3,3,
TAN:GSN58,TAN:GSSU4,0,
TAN:GSN58,TAN:LUNI1,0,
TAN:GSN58,TAN:LUNI2,3,
TAN:GSN59,SNCF:87481002,0,
TAN:GSN59,SNCF:874810023,0,
TAN:GSN59,SNCF:874810028,0,
TAN:GSN59,TAN:DCA58,3,
TAN:GSN59,TAN:DCA59,3,
TAN:GSN59,TAN:DCAN1,0,
TAN:GSN59,TAN:DCAN2,0,
TAN:GSN59,TAN:DCAN3,0,
TAN:GSN59,TAN:DCAN4,0,
TAN:GSN59,TAN:GSN58,3,
TAN:GSN59,TAN:GSNO1,0,
TAN:GSN59,TAN:GSNO2,0,
TAN:GSN59,TAN:GSSU3,3,
TAN:GSN59,TAN:GSSU4,0,
TAN:GSN59,TAN:LUNI1,0,
TAN:GSN59,TAN:LUNI2,3,
TAN:GSN59,TAN:TBCH1,0,
TAN:GSNO2,TAN:GSNO1,3,
TAN:GSSU3,TAN:GSNO1,0,
TAN:GSSU3,TAN:GSNO2,0,
TAN:GSSU4,TAN:GSNO1,0,
TAN:GSSU4,TAN:GSNO2,0,
TAN:GSSU4,TAN:GSSU3,0,
TAN:GSSU5,TAN:CDCO1,0,
