route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,wheelchair_accessible,bikes_allowed,shape_id
TAN:5-0,REGEN_2827,TAN:38898818-CR_24_25-HT25H2F1-L-Ma-Me-J-15:2058769,"","",1,4085409,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2497,TAN:38898818-CR_24_25-HT25H2F5-Vendredi-14:2058769,"","",1,4074518,1,0,TAN:4805$511451$391
TAN:1B-0,REGEN_1736,TAN:45028308-CR_24_25-HD25P1J1-L-Ma-Me-J-22:2058764,"","",0,4090159,1,0,TAN:4805$1B10804$72
TAN:5-0,REGEN_2,TAN:38898819-CR_24_25-HT25H2F1-L-Ma-Me-J-14:2058769,"","",1,4057768,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2827,TAN:38898819-CR_24_25-HT25H2F1-L-Ma-Me-J-15:2058769,"","",1,4085560,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2497,TAN:38898819-CR_24_25-HT25H2F5-Vendredi-14:2058769,"","",1,4074533,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2,TAN:38898820-CR_24_25-HT25H2F1-L-Ma-Me-J-14:2058769,"","",1,4057893,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2827,TAN:38898820-CR_24_25-HT25H2F1-L-Ma-Me-J-15:2058769,"","",1,4085409,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2497,TAN:38898820-CR_24_25-HT25H2F5-Vendredi-14:2058769,"","",1,4074518,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2,TAN:38898821-CR_24_25-HT25H2F1-L-Ma-Me-J-14:2058769,"","",1,4057892,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2827,TAN:38898821-CR_24_25-HT25H2F1-L-Ma-Me-J-15:2058769,"","",1,4085405,1,0,TAN:4805$511451$391
TAN:1B-0,REGEN_1959,TAN:45028308-CR_24_25-HD25P1J1-L-Ma-Me-J-23:2058764,"","",0,4090459,1,0,TAN:4805$1B10804$72
TAN:5-0,REGEN_2497,TAN:38898821-CR_24_25-HT25H2F5-Vendredi-14:2058769,"","",1,4074537,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2,TAN:38898822-CR_24_25-HT25H2F1-L-Ma-Me-J-14:2058769,"","",1,4057768,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2827,TAN:38898822-CR_24_25-HT25H2F1-L-Ma-Me-J-15:2058769,"","",1,4085560,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2497,TAN:38898822-CR_24_25-HT25H2F5-Vendredi-14:2058769,"","",1,4074533,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2,TAN:38898823-CR_24_25-HT25H2F1-L-Ma-Me-J-14:2058769,"","",1,4057595,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2827,TAN:38898823-CR_24_25-HT25H2F1-L-Ma-Me-J-15:2058769,"","",1,4085654,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2497,TAN:38898823-CR_24_25-HT25H2F5-Vendredi-14:2058769,"","",1,4074521,1,0,TAN:4805$511451$391
TAN:1B-0,REGEN_6006,TAN:45028308-CR_24_25-HD25P1J5-Vendredi-01:2058764,"","",0,4079409,1,0,TAN:4805$1B10804$72
TAN:5-0,REGEN_2,TAN:38898824-CR_24_25-HT25H2F1-L-Ma-Me-J-14:2058769,"","",1,4057893,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2827,TAN:38898824-CR_24_25-HT25H2F1-L-Ma-Me-J-15:2058769,"","",1,4085409,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2497,TAN:38898824-CR_24_25-HT25H2F5-Vendredi-14:2058769,"","",1,4074518,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2,TAN:38898825-CR_24_25-HT25H2F1-L-Ma-Me-J-14:2058769,"","",1,4057885,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2827,TAN:38898825-CR_24_25-HT25H2F1-L-Ma-Me-J-15:2058769,"","",1,4085401,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2497,TAN:38898825-CR_24_25-HT25H2F5-Vendredi-14:2058769,"","",1,4074551,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2,TAN:38898826-CR_24_25-HT25H2F1-L-Ma-Me-J-14:2058769,"","",1,4057893,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2827,TAN:38898826-CR_24_25-HT25H2F1-L-Ma-Me-J-15:2058769,"","",1,4085409,1,0,TAN:4805$511451$391
TAN:1B-0,REGEN_5227,TAN:45028309-CR_24_25-HD25P1J1-L-Ma-Me-J-20:2058764,"","",0,4079466,1,0,TAN:4805$1B10804$72
TAN:5-0,REGEN_2497,TAN:38898826-CR_24_25-HT25H2F5-Vendredi-14:2058769,"","",1,4074518,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2,TAN:38898827-CR_24_25-HT25H2F1-L-Ma-Me-J-14:2058769,"","",1,4057887,1,0,TAN:4805$511452$392
TAN:5-0,REGEN_2827,TAN:38898827-CR_24_25-HT25H2F1-L-Ma-Me-J-15:2058769,"","",1,4085403,1,0,TAN:4805$511452$392
TAN:5-0,REGEN_2497,TAN:38898827-CR_24_25-HT25H2F5-Vendredi-14:2058769,"","",1,4074552,1,0,TAN:4805$511452$392
TAN:5-0,REGEN_2,TAN:38898828-CR_24_25-HT25H2F1-L-Ma-Me-J-14:2058769,"","",1,4057890,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2827,TAN:38898828-CR_24_25-HT25H2F1-L-Ma-Me-J-15:2058769,"","",1,4085407,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2497,TAN:38898828-CR_24_25-HT25H2F5-Vendredi-14:2058769,"","",1,4074536,1,0,TAN:4805$511451$391
TAN:1B-0,REGEN_5709,TAN:45028309-CR_24_25-HD25P1J1-L-Ma-Me-J-21:2058764,"","",0,4089871,1,0,TAN:4805$1B10804$72
TAN:5-0,REGEN_2,TAN:38898829-CR_24_25-HT25H2F1-L-Ma-Me-J-14:2058769,"","",1,4057887,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2827,TAN:38898829-CR_24_25-HT25H2F1-L-Ma-Me-J-15:2058769,"","",1,4085403,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2497,TAN:38898829-CR_24_25-HT25H2F5-Vendredi-14:2058769,"","",1,4074552,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2,TAN:38898830-CR_24_25-HT25H2F1-L-Ma-Me-J-14:2058769,"","",1,4057725,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2827,TAN:38898830-CR_24_25-HT25H2F1-L-Ma-Me-J-15:2058769,"","",1,4085517,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2497,TAN:38898830-CR_24_25-HT25H2F5-Vendredi-14:2058769,"","",1,4074514,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2,TAN:38898831-CR_24_25-HT25H2F1-L-Ma-Me-J-14:2058769,"","",1,4057890,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2827,TAN:38898831-CR_24_25-HT25H2F1-L-Ma-Me-J-15:2058769,"","",1,4085407,1,0,TAN:4805$511451$391
TAN:1B-0,REGEN_1736,TAN:45028309-CR_24_25-HD25P1J1-L-Ma-Me-J-22:2058764,"","",0,4090189,1,0,TAN:4805$1B10804$72
TAN:5-0,REGEN_2497,TAN:38898831-CR_24_25-HT25H2F5-Vendredi-14:2058769,"","",1,4074536,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2,TAN:38898832-CR_24_25-HT25H2F1-L-Ma-Me-J-14:2058769,"","",1,4057598,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2827,TAN:38898832-CR_24_25-HT25H2F1-L-Ma-Me-J-15:2058769,"","",1,4085321,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2497,TAN:38898832-CR_24_25-HT25H2F5-Vendredi-14:2058769,"","",1,4074527,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2,TAN:38898833-CR_24_25-HT25H2F1-L-Ma-Me-J-14:2058769,"","",1,4057597,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2827,TAN:38898833-CR_24_25-HT25H2F1-L-Ma-Me-J-15:2058769,"","",1,4085653,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2497,TAN:38898833-CR_24_25-HT25H2F5-Vendredi-14:2058769,"","",1,4074523,1,0,TAN:4805$511451$391
TAN:1B-0,REGEN_1959,TAN:45028309-CR_24_25-HD25P1J1-L-Ma-Me-J-23:2058764,"","",0,4090528,1,0,TAN:4805$1B10804$72
TAN:5-0,REGEN_2,TAN:38898834-CR_24_25-HT25H2F1-L-Ma-Me-J-14:2058769,"","",1,4057894,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2827,TAN:38898834-CR_24_25-HT25H2F1-L-Ma-Me-J-15:2058769,"","",1,4085410,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2497,TAN:38898834-CR_24_25-HT25H2F5-Vendredi-14:2058769,"","",1,4074519,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2,TAN:38898882-CR_24_25-HT25H2F1-L-Ma-Me-J-14:2058769,"","",1,4057890,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2827,TAN:38898882-CR_24_25-HT25H2F1-L-Ma-Me-J-15:2058769,"","",1,4085407,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2497,TAN:38898882-CR_24_25-HT25H2F5-Vendredi-14:2058769,"","",1,4074536,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2,TAN:38898883-CR_24_25-HT25H2F1-L-Ma-Me-J-14:2058769,"","",1,4057892,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2827,TAN:38898883-CR_24_25-HT25H2F1-L-Ma-Me-J-15:2058769,"","",1,4085405,1,0,TAN:4805$511451$391
TAN:1-0,REGEN_4935,TAN:35828196-CR_24_25-HD25P101-L-Ma-Me-J-01:2058763,"","",0,3874709,1,0,TAN:4805$110822$1
TAN:1B-0,REGEN_6006,TAN:45028309-CR_24_25-HD25P1J5-Vendredi-01:2058764,"","",0,4079399,1,0,TAN:4805$1B10804$72
TAN:5-0,REGEN_2497,TAN:38898883-CR_24_25-HT25H2F5-Vendredi-14:2058769,"","",1,4074537,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2,TAN:38898884-CR_24_25-HT25H2F1-L-Ma-Me-J-14:2058769,"","",1,4057892,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2827,TAN:38898884-CR_24_25-HT25H2F1-L-Ma-Me-J-15:2058769,"","",1,4085405,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2497,TAN:38898884-CR_24_25-HT25H2F5-Vendredi-14:2058769,"","",1,4074537,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2,TAN:38898885-CR_24_25-HT25H2F1-L-Ma-Me-J-14:2058769,"","",1,4057888,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2827,TAN:38898885-CR_24_25-HT25H2F1-L-Ma-Me-J-15:2058769,"","",1,4085404,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2497,TAN:38898885-CR_24_25-HT25H2F5-Vendredi-14:2058769,"","",1,4074535,1,0,TAN:4805$511451$391
TAN:1B-0,REGEN_5227,TAN:45028310-CR_24_25-HD25P1J1-L-Ma-Me-J-20:2058764,"","",0,4079467,1,0,TAN:4805$1B10804$72
TAN:5-0,REGEN_2,TAN:38898886-CR_24_25-HT25H2F1-L-Ma-Me-J-14:2058769,"","",1,4057886,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2827,TAN:38898886-CR_24_25-HT25H2F1-L-Ma-Me-J-15:2058769,"","",1,4085402,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2497,TAN:38898886-CR_24_25-HT25H2F5-Vendredi-14:2058769,"","",1,4074553,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2,TAN:38898887-CR_24_25-HT25H2F1-L-Ma-Me-J-14:2058769,"","",1,4057596,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2827,TAN:38898887-CR_24_25-HT25H2F1-L-Ma-Me-J-15:2058769,"","",1,4085655,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2497,TAN:38898887-CR_24_25-HT25H2F5-Vendredi-14:2058769,"","",1,4074522,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2,TAN:38898888-CR_24_25-HT25H2F1-L-Ma-Me-J-14:2058769,"","",1,4057887,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2827,TAN:38898888-CR_24_25-HT25H2F1-L-Ma-Me-J-15:2058769,"","",1,4085403,1,0,TAN:4805$511451$391
TAN:1B-0,REGEN_5709,TAN:45028310-CR_24_25-HD25P1J1-L-Ma-Me-J-21:2058764,"","",0,4089872,1,0,TAN:4805$1B10804$72
TAN:5-0,REGEN_2497,TAN:38898888-CR_24_25-HT25H2F5-Vendredi-14:2058769,"","",1,4074552,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2,TAN:38898889-CR_24_25-HT25H2F1-L-Ma-Me-J-14:2058769,"","",1,4057599,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2827,TAN:38898889-CR_24_25-HT25H2F1-L-Ma-Me-J-15:2058769,"","",1,4085322,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2497,TAN:38898889-CR_24_25-HT25H2F5-Vendredi-14:2058769,"","",1,4074525,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2,TAN:38898890-CR_24_25-HT25H2F1-L-Ma-Me-J-14:2058769,"","",1,4057887,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2827,TAN:38898890-CR_24_25-HT25H2F1-L-Ma-Me-J-15:2058769,"","",1,4085403,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2497,TAN:38898890-CR_24_25-HT25H2F5-Vendredi-14:2058769,"","",1,4074552,1,0,TAN:4805$511451$391
TAN:1B-0,REGEN_1736,TAN:45028310-CR_24_25-HD25P1J1-L-Ma-Me-J-22:2058764,"","",0,4090190,1,0,TAN:4805$1B10804$72
TAN:5-0,REGEN_2,TAN:38898891-CR_24_25-HT25H2F1-L-Ma-Me-J-14:2058769,"","",1,4057894,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2827,TAN:38898891-CR_24_25-HT25H2F1-L-Ma-Me-J-15:2058769,"","",1,4085410,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2497,TAN:38898891-CR_24_25-HT25H2F5-Vendredi-14:2058769,"","",1,4074519,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2,TAN:38898892-CR_24_25-HT25H2F1-L-Ma-Me-J-14:2058769,"","",1,4057893,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2827,TAN:38898892-CR_24_25-HT25H2F1-L-Ma-Me-J-15:2058769,"","",1,4085409,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2497,TAN:38898892-CR_24_25-HT25H2F5-Vendredi-14:2058769,"","",1,4074518,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2,TAN:38898893-CR_24_25-HT25H2F1-L-Ma-Me-J-14:2058769,"","",1,4057602,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2827,TAN:38898893-CR_24_25-HT25H2F1-L-Ma-Me-J-15:2058769,"","",1,4085325,1,0,TAN:4805$511451$391
TAN:1B-0,REGEN_1959,TAN:45028310-CR_24_25-HD25P1J1-L-Ma-Me-J-23:2058764,"","",0,4090529,1,0,TAN:4805$1B10804$72
TAN:5-0,REGEN_2497,TAN:38898893-CR_24_25-HT25H2F5-Vendredi-14:2058769,"","",1,4074530,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2,TAN:38898894-CR_24_25-HT25H2F1-L-Ma-Me-J-14:2058769,"","",1,4057598,1,0,TAN:4805$511452$392
TAN:5-0,REGEN_2827,TAN:38898894-CR_24_25-HT25H2F1-L-Ma-Me-J-15:2058769,"","",1,4085321,1,0,TAN:4805$511452$392
TAN:5-0,REGEN_2497,TAN:38898894-CR_24_25-HT25H2F5-Vendredi-14:2058769,"","",1,4074527,1,0,TAN:4805$511452$392
TAN:5-0,REGEN_2,TAN:38898895-CR_24_25-HT25H2F1-L-Ma-Me-J-14:2058769,"","",1,4057725,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2827,TAN:38898895-CR_24_25-HT25H2F1-L-Ma-Me-J-15:2058769,"","",1,4085517,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2497,TAN:38898895-CR_24_25-HT25H2F5-Vendredi-14:2058769,"","",1,4074514,1,0,TAN:4805$511451$391
TAN:1B-0,REGEN_6006,TAN:45028310-CR_24_25-HD25P1J5-Vendredi-01:2058764,"","",0,4079394,1,0,TAN:4805$1B10804$72
TAN:5-0,REGEN_2,TAN:38898896-CR_24_25-HT25H2F1-L-Ma-Me-J-14:2058769,"","",1,4057597,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2827,TAN:38898896-CR_24_25-HT25H2F1-L-Ma-Me-J-15:2058769,"","",1,4085653,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2497,TAN:38898896-CR_24_25-HT25H2F5-Vendredi-14:2058769,"","",1,4074523,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2,TAN:38898897-CR_24_25-HT25H2F1-L-Ma-Me-J-14:2058769,"","",1,4057595,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2827,TAN:38898897-CR_24_25-HT25H2F1-L-Ma-Me-J-15:2058769,"","",1,4085654,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2497,TAN:38898897-CR_24_25-HT25H2F5-Vendredi-14:2058769,"","",1,4074521,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2,TAN:38898898-CR_24_25-HT25H2F1-L-Ma-Me-J-14:2058769,"","",1,4057895,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2827,TAN:38898898-CR_24_25-HT25H2F1-L-Ma-Me-J-15:2058769,"","",1,4085411,1,0,TAN:4805$511451$391
TAN:1B-0,REGEN_5227,TAN:45028311-CR_24_25-HD25P1J1-L-Ma-Me-J-20:2058764,"","",0,4079483,1,0,TAN:4805$1B10804$72
TAN:5-0,REGEN_2497,TAN:38898898-CR_24_25-HT25H2F5-Vendredi-14:2058769,"","",1,4074520,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2,TAN:38898899-CR_24_25-HT25H2F1-L-Ma-Me-J-14:2058769,"","",1,4057890,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2827,TAN:38898899-CR_24_25-HT25H2F1-L-Ma-Me-J-15:2058769,"","",1,4085407,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2497,TAN:38898899-CR_24_25-HT25H2F5-Vendredi-14:2058769,"","",1,4074536,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2,TAN:38898900-CR_24_25-HT25H2F1-L-Ma-Me-J-14:2058769,"","",1,4057768,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2827,TAN:38898900-CR_24_25-HT25H2F1-L-Ma-Me-J-15:2058769,"","",1,4085560,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2497,TAN:38898900-CR_24_25-HT25H2F5-Vendredi-14:2058769,"","",1,4074533,1,0,TAN:4805$511451$391
TAN:1B-0,REGEN_5709,TAN:45028311-CR_24_25-HD25P1J1-L-Ma-Me-J-21:2058764,"","",0,4089888,1,0,TAN:4805$1B10804$72
TAN:5-0,REGEN_2,TAN:38898913-CR_24_25-HT25H2F1-L-Ma-Me-J-14:2058769,"","",1,4057601,1,0,TAN:4805$511452$392
TAN:5-0,REGEN_2827,TAN:38898913-CR_24_25-HT25H2F1-L-Ma-Me-J-15:2058769,"","",1,4085324,1,0,TAN:4805$511452$392
TAN:5-0,REGEN_2497,TAN:38898913-CR_24_25-HT25H2F5-Vendredi-14:2058769,"","",1,4074529,1,0,TAN:4805$511452$392
TAN:5-0,REGEN_2,TAN:38898914-CR_24_25-HT25H2F1-L-Ma-Me-J-14:2058769,"","",1,4057893,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2827,TAN:38898914-CR_24_25-HT25H2F1-L-Ma-Me-J-15:2058769,"","",1,4085409,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2497,TAN:38898914-CR_24_25-HT25H2F5-Vendredi-14:2058769,"","",1,4074518,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2,TAN:38898915-CR_24_25-HT25H2F1-L-Ma-Me-J-14:2058769,"","",1,4057728,1,0,TAN:4805$511452$392
TAN:5-0,REGEN_2827,TAN:38898915-CR_24_25-HT25H2F1-L-Ma-Me-J-15:2058769,"","",1,4085520,1,0,TAN:4805$511452$392
TAN:1B-0,REGEN_1736,TAN:45028311-CR_24_25-HD25P1J1-L-Ma-Me-J-22:2058764,"","",0,4090206,1,0,TAN:4805$1B10804$72
TAN:5-0,REGEN_2497,TAN:38898915-CR_24_25-HT25H2F5-Vendredi-14:2058769,"","",1,4074532,1,0,TAN:4805$511452$392
TAN:5-0,REGEN_2,TAN:38898916-CR_24_25-HT25H2F1-L-Ma-Me-J-14:2058769,"","",1,4057885,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2827,TAN:38898916-CR_24_25-HT25H2F1-L-Ma-Me-J-15:2058769,"","",1,4085401,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2497,TAN:38898916-CR_24_25-HT25H2F5-Vendredi-14:2058769,"","",1,4074551,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2,TAN:38898917-CR_24_25-HT25H2F1-L-Ma-Me-J-14:2058769,"","",1,4057895,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2827,TAN:38898917-CR_24_25-HT25H2F1-L-Ma-Me-J-15:2058769,"","",1,4085411,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2497,TAN:38898917-CR_24_25-HT25H2F5-Vendredi-14:2058769,"","",1,4074520,1,0,TAN:4805$511451$391
TAN:1B-0,REGEN_1959,TAN:45028311-CR_24_25-HD25P1J1-L-Ma-Me-J-23:2058764,"","",0,4090545,1,0,TAN:4805$1B10804$72
TAN:5-0,REGEN_2,TAN:38898918-CR_24_25-HT25H2F1-L-Ma-Me-J-14:2058769,"","",1,4057892,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2827,TAN:38898918-CR_24_25-HT25H2F1-L-Ma-Me-J-15:2058769,"","",1,4085405,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2497,TAN:38898918-CR_24_25-HT25H2F5-Vendredi-14:2058769,"","",1,4074537,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2,TAN:38898919-CR_24_25-HT25H2F1-L-Ma-Me-J-14:2058769,"","",1,4057599,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2827,TAN:38898919-CR_24_25-HT25H2F1-L-Ma-Me-J-15:2058769,"","",1,4085322,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2497,TAN:38898919-CR_24_25-HT25H2F5-Vendredi-14:2058769,"","",1,4074525,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2,TAN:38898920-CR_24_25-HT25H2F1-L-Ma-Me-J-14:2058769,"","",1,4057886,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2827,TAN:38898920-CR_24_25-HT25H2F1-L-Ma-Me-J-15:2058769,"","",1,4085402,1,0,TAN:4805$511451$391
TAN:1-0,REGEN_5069,TAN:35828196-CR_24_25-HD25P105-Vendredi-01:2058763,"","",0,3874992,1,0,TAN:4805$110822$1
TAN:1B-0,REGEN_6006,TAN:45028311-CR_24_25-HD25P1J5-Vendredi-01:2058764,"","",0,4079396,1,0,TAN:4805$1B10804$72
TAN:5-0,REGEN_2497,TAN:38898920-CR_24_25-HT25H2F5-Vendredi-14:2058769,"","",1,4074553,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2,TAN:38898921-CR_24_25-HT25H2F1-L-Ma-Me-J-14:2058769,"","",1,4057725,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2827,TAN:38898921-CR_24_25-HT25H2F1-L-Ma-Me-J-15:2058769,"","",1,4085517,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2497,TAN:38898921-CR_24_25-HT25H2F5-Vendredi-14:2058769,"","",1,4074514,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2,TAN:38898922-CR_24_25-HT25H2F1-L-Ma-Me-J-14:2058769,"","",1,4057729,1,0,TAN:4805$511452$392
TAN:5-0,REGEN_2827,TAN:38898922-CR_24_25-HT25H2F1-L-Ma-Me-J-15:2058769,"","",1,4085521,1,0,TAN:4805$511452$392
TAN:5-0,REGEN_2497,TAN:38898922-CR_24_25-HT25H2F5-Vendredi-14:2058769,"","",1,4074517,1,0,TAN:4805$511452$392
TAN:1B-0,REGEN_5227,TAN:45028312-CR_24_25-HD25P1J1-L-Ma-Me-J-20:2058764,"","",0,4079437,1,0,TAN:4805$1B10804$72
TAN:5-0,REGEN_2,TAN:38898923-CR_24_25-HT25H2F1-L-Ma-Me-J-14:2058769,"","",1,4057597,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2827,TAN:38898923-CR_24_25-HT25H2F1-L-Ma-Me-J-15:2058769,"","",1,4085653,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2497,TAN:38898923-CR_24_25-HT25H2F5-Vendredi-14:2058769,"","",1,4074523,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2,TAN:38898924-CR_24_25-HT25H2F1-L-Ma-Me-J-14:2058769,"","",1,4057888,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2827,TAN:38898924-CR_24_25-HT25H2F1-L-Ma-Me-J-15:2058769,"","",1,4085404,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2497,TAN:38898924-CR_24_25-HT25H2F5-Vendredi-14:2058769,"","",1,4074535,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2,TAN:38898925-CR_24_25-HT25H2F1-L-Ma-Me-J-14:2058769,"","",1,4057601,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2827,TAN:38898925-CR_24_25-HT25H2F1-L-Ma-Me-J-15:2058769,"","",1,4085324,1,0,TAN:4805$511451$391
TAN:1B-0,REGEN_5709,TAN:45028312-CR_24_25-HD25P1J1-L-Ma-Me-J-21:2058764,"","",0,4089842,1,0,TAN:4805$1B10804$72
TAN:5-0,REGEN_2497,TAN:38898925-CR_24_25-HT25H2F5-Vendredi-14:2058769,"","",1,4074529,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2,TAN:38898926-CR_24_25-HT25H2F1-L-Ma-Me-J-14:2058769,"","",1,4057885,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2827,TAN:38898926-CR_24_25-HT25H2F1-L-Ma-Me-J-15:2058769,"","",1,4085401,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2497,TAN:38898926-CR_24_25-HT25H2F5-Vendredi-14:2058769,"","",1,4074551,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2,TAN:38898927-CR_24_25-HT25H2F1-L-Ma-Me-J-14:2058769,"","",1,4057726,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2827,TAN:38898927-CR_24_25-HT25H2F1-L-Ma-Me-J-15:2058769,"","",1,4085518,1,0,TAN:4805$511451$391
TAN:5-0,REGEN_2497,TAN:38898927-CR_24_25-HT25H2F5-Vendredi-14:2058769,"","",1,4074516,1,0,TAN:4805$511451$391
TAN:1B-0,REGEN_1736,TAN:45028312-CR_24_25-HD25P1J1-L-Ma-Me-J-22:2058764,"","",0,4090160,1,0,TAN:4805$1B10804$72
