stop_id,stop_name,stop_lat,stop_lon,location_type,wheelchair_boarding,coordinate_status
SNCF:87543157,Gare de Nouan-le-Fuzelier,47.534059,2.033225,0,0,outside_pdl_bbox
SNCF:87543165,Gare de Salbris,47.425186,2.04775,0,0,outside_pdl_bbox
SNCF:875431653,Gare de Salbris,47.425186,2.04775,0,0,outside_pdl_bbox
SNCF:87543199,Gare de Theillay,47.314518,2.044474,0,0,outside_pdl_bbox
SNCF:87543371,Gare de La Chapelle-Saint-Mesmin,47.892938,1.826986,0,0,outside_pdl_bbox
SNCF:87545111,Gare de Monnerville,48.348493,2.03206,0,0,outside_pdl_bbox
SNCF:87545129,Gare de Guillerval,48.374746,2.059875,0,0,outside_pdl_bbox
SNCF:87545137,Gare de Étampes,48.436627,2.159487,0,0,outside_pdl_bbox
SNCF:87545525,Gare de Dourdan,48.533468,2.009643,0,0,outside_pdl_bbox
SNCF:87545657,Gare de Auneau,48.446018,1.779882,0,0,outside_pdl_bbox
SNCF:87545707,Gare de Voves,48.275007,1.622232,0,0,outside_pdl_bbox
SNCF:87545731,Gare de Bonneval,48.186241,1.386298,0,0,outside_pdl_bbox
SNCF:87545756,Gare de Châteaudun,48.073409,1.338114,0,0,outside_pdl_bbox
SNCF:87547000,Gare de Paris Austerlitz,48.842285,2.364891,0,0,outside_pdl_bbox
SNCF:875521413,Gare de Ribeauville Gare Routière,48.19223,7.325827,0,0,outside_pdl_bbox
SNCF:875565063,Gare de Valence Gare Routière,44.927222,4.892222,0,0,outside_pdl_bbox
SNCF:875565223,Gare de Montelimar Gare Routière,44.559439,4.745107,0,0,outside_pdl_bbox
SNCF:87559070,Gare de Nevers le Banlay,47.006854,3.163687,0,0,outside_pdl_bbox
SNCF:875590703,Gare de Nevers le Banlay,47.006854,3.163687,0,0,outside_pdl_bbox
SNCF:87562421,Gare de Aulnat Aéroport,45.791865,3.161442,0,0,outside_pdl_bbox
SNCF:875624213,Gare de Aulnat Aéroport,45.791865,3.161442,0,0,outside_pdl_bbox
SNCF:875651433,Gare de Halte de Fontanil - Lycée de Drap,43.764152,7.338854,0,0,outside_pdl_bbox
SNCF:87566919,Gare de Lentilly Charpenay,45.816519,4.682375,0,0,outside_pdl_bbox
SNCF:875669193,Gare de Lentilly Charpenay,45.816519,4.682375,0,0,outside_pdl_bbox
SNCF:87571000,Gare de Tours,47.389868,0.692828,0,0,outside_pdl_bbox
SNCF:875710003,Gare de Tours,47.389868,0.692828,0,0,outside_pdl_bbox
SNCF:87571240,Gare de Saint-Pierre-des-Corps,47.386144,0.723545,0,0,outside_pdl_bbox
SNCF:875712403,Gare de Saint-Pierre-des-Corps,47.386144,0.723545,0,0,outside_pdl_bbox
SNCF:87571273,Gare de Montlouis,47.391563,0.817473,0,0,outside_pdl_bbox
SNCF:87571406,Gare de Montbazon,47.291629,0.721002,0,0,outside_pdl_bbox
SNCF:87571414,Gare de Veigné,47.291228,0.734886,0,0,outside_pdl_bbox
SNCF:87571422,Gare de Esvres-sur-Indre,47.284539,0.781972,0,0,outside_pdl_bbox
SNCF:87571430,Gare de Cormery,47.262631,0.834947,0,0,outside_pdl_bbox
SNCF:87571448,Gare de Courcay - Tauxigny,47.237616,0.867605,0,0,outside_pdl_bbox
SNCF:87571455,Gare de Reignac,47.217872,0.90153,0,0,outside_pdl_bbox
SNCF:87571463,Gare de Chambourg,47.182215,0.964945,0,0,outside_pdl_bbox
SNCF:87571471,Gare de Loches,47.130467,1.000467,0,0,outside_pdl_bbox
SNCF:87571513,Gare de La Membrolle-sur-Choisille,47.43134,0.640741,0,0,outside_pdl_bbox
SNCF:87571539,Gare de Saint-Antoine-du-Rocher,47.503703,0.616342,0,0,outside_pdl_bbox
SNCF:87571547,Gare de Neuillé-Pont-Pierre,47.557897,0.564775,0,0,outside_pdl_bbox
SNCF:87571554,Gare de Saint-Paterne,47.603997,0.47846,0,0,within_pdl_bbox
SNCF:87571604,Gare de Ballan,47.336746,0.617803,0,0,outside_pdl_bbox
SNCF:875716043,Gare de Ballan,47.336746,0.617803,0,0,outside_pdl_bbox
SNCF:87571612,Gare de Druye,47.307023,0.535486,0,0,outside_pdl_bbox
SNCF:875716123,Gare de Druye,47.307023,0.535486,0,0,outside_pdl_bbox
SNCF:87571638,Gare de Azay-le-Rideau,47.266154,0.447596,0,0,within_pdl_bbox
SNCF:875716383,Gare de Azay-le-Rideau,47.266154,0.447596,0,0,within_pdl_bbox
SNCF:87571653,Gare de Rivarennes,47.267958,0.361857,0,0,within_pdl_bbox
SNCF:875716533,Gare de Rivarennes,47.267958,0.361857,0,0,within_pdl_bbox
SNCF:87571687,Gare de Chinon,47.163073,0.251647,0,0,within_pdl_bbox
SNCF:875716873,Gare de Chinon,47.163073,0.251647,0,0,within_pdl_bbox
SNCF:87571794,Gare de Port Boulet,47.248839,0.155649,0,0,within_pdl_bbox
SNCF:87571802,Gare de La Chapelle-sur-Loire,47.251225,0.218488,0,0,within_pdl_bbox
SNCF:87571810,Gare de Saint-Patrice,47.285662,0.309642,0,0,within_pdl_bbox
SNCF:87571828,Gare de Langeais,47.324058,0.41011,0,0,within_pdl_bbox
SNCF:87571836,Gare de Cinq-Mars-la-Pile,47.345114,0.459391,0,0,within_pdl_bbox
SNCF:87571844,Gare de Savonnières,47.360578,0.544179,0,0,outside_pdl_bbox
SNCF:87571851,Gare de Saint-Genouph,47.371064,0.596911,0,0,outside_pdl_bbox
SNCF:87571885,Gare de Joué-lès-Tours,47.354174,0.667553,0,0,outside_pdl_bbox
SNCF:875718853,Gare de Joué-lès-Tours,47.354174,0.667553,0,0,outside_pdl_bbox
SNCF:87574004,Gare de Blois - Chambord,47.585452,1.323754,0,0,outside_pdl_bbox
SNCF:875740043,Gare de Blois - Chambord,47.585452,1.323754,0,0,outside_pdl_bbox
SNCF:87574111,Gare de Chaingy Fourneaux Plage,47.877176,1.782368,0,0,outside_pdl_bbox
SNCF:87574129,Gare de Saint-Ay,47.86316,1.75016,0,0,outside_pdl_bbox
SNCF:87574137,Gare de Meung-sur-Loire,47.829954,1.691921,0,0,outside_pdl_bbox
SNCF:875741373,Gare de Meung-sur-Loire,47.829954,1.691921,0,0,outside_pdl_bbox
SNCF:87574152,Gare de Baule,47.811887,1.668268,0,0,outside_pdl_bbox
SNCF:87574160,Gare de Beaugency,47.778404,1.625939,0,0,outside_pdl_bbox
SNCF:875741603,Gare de Beaugency,47.778404,1.625939,0,0,outside_pdl_bbox
SNCF:87574194,Gare de Mer,47.705892,1.506358,0,0,outside_pdl_bbox
SNCF:875741943,Gare de Mer,47.705892,1.506358,0,0,outside_pdl_bbox
SNCF:87574236,Gare de Suèvres,47.680224,1.454097,0,0,outside_pdl_bbox
SNCF:87574244,Gare de Menars,47.644928,1.405649,0,0,outside_pdl_bbox
SNCF:87574251,Gare de La Chaussée-Saint-Victor,47.612521,1.353367,0,0,outside_pdl_bbox
SNCF:87574301,Gare de Chouzy,47.520244,1.247245,0,0,outside_pdl_bbox
SNCF:87574319,Gare de Onzain - Chaumont-sur-Loire,47.491999,1.185947,0,0,outside_pdl_bbox
SNCF:875743193,Gare de Onzain - Chaumont-sur-Loire,47.491999,1.185947,0,0,outside_pdl_bbox
SNCF:87574327,Gare de Veuves - Monteaux,47.47556,1.123821,0,0,outside_pdl_bbox
SNCF:87574335,Gare de Limeray,47.450338,1.049873,0,0,outside_pdl_bbox
SNCF:87574343,Gare de Amboise,47.421469,0.981271,0,0,outside_pdl_bbox
SNCF:875743433,Gare de Amboise,47.421469,0.981271,0,0,outside_pdl_bbox
SNCF:87574368,Gare de Noizay,47.409842,0.896073,0,0,outside_pdl_bbox
SNCF:87574434,Gare de Véretz - Montlouis,47.371385,0.819677,0,0,outside_pdl_bbox
SNCF:87574442,Gare de Azay-sur-Cher,47.365239,0.859882,0,0,outside_pdl_bbox
SNCF:87574459,Gare de Saint-Martin-le-Beau,47.355194,0.906008,0,0,outside_pdl_bbox
SNCF:87574475,Gare de Bléré - la Croix,47.337742,0.98775,0,0,outside_pdl_bbox
SNCF:87574491,Gare de Chenonceaux,47.330634,1.065448,0,0,outside_pdl_bbox
SNCF:87574509,Gare de Cloyes,47.992104,1.243354,0,0,outside_pdl_bbox
SNCF:87574533,Gare de Fréteval - Morée,47.891845,1.211928,0,0,outside_pdl_bbox
SNCF:87574541,Gare de Pezou,47.867152,1.140955,0,0,outside_pdl_bbox
SNCF:87574558,Gare de Vendôme,47.801956,1.068213,0,0,outside_pdl_bbox
SNCF:87574640,Gare de Saint-Amand de Vendôme,47.692976,1.011985,0,0,outside_pdl_bbox
SNCF:87574665,Gare de Château-Renault,47.587801,0.901528,0,0,outside_pdl_bbox
SNCF:87574681,Gare de Monnaie,47.498978,0.793327,0,0,outside_pdl_bbox
SNCF:87574699,Gare de Notre-Dame-d'Oé,47.45957,0.707021,0,0,outside_pdl_bbox
SNCF:87574848,Gare de Chissay-en-Touraine,47.334856,1.133765,0,0,outside_pdl_bbox
SNCF:87574855,Gare de Montrichard,47.343576,1.17178,0,0,outside_pdl_bbox
SNCF:875748553,Gare de Montrichard,47.343576,1.17178,0,0,outside_pdl_bbox
SNCF:87574897,Gare de Saint-Aignan - Noyers,47.286728,1.383622,0,0,outside_pdl_bbox
SNCF:875748973,Gare de Saint-Aignan - Noyers,47.286728,1.383622,0,0,outside_pdl_bbox
SNCF:87575001,Gare de Poitiers,46.58223,0.333135,0,0,within_pdl_bbox
SNCF:875750013,Gare de Poitiers,46.58223,0.333135,0,0,within_pdl_bbox
SNCF:87575035,Gare de Monts,47.281573,0.654469,0,0,outside_pdl_bbox
SNCF:875750353,Gare de Monts,47.281573,0.654469,0,0,outside_pdl_bbox
SNCF:87575043,Gare de Villeperdue,47.20188,0.633526,0,0,outside_pdl_bbox
SNCF:875750433,Gare de Villeperdue,47.20188,0.633526,0,0,outside_pdl_bbox
SNCF:87575050,Gare de Sainte-Maure - Noyant,47.110955,0.577222,0,0,outside_pdl_bbox
SNCF:875750503,Gare de Sainte-Maure - Noyant,47.110955,0.577222,0,0,outside_pdl_bbox
SNCF:87575068,Gare de Maillé,47.053273,0.58293,0,0,outside_pdl_bbox
SNCF:87575076,Gare de Port-de-Piles,47.010261,0.598923,0,0,outside_pdl_bbox
SNCF:875750763,Gare de Port-de-Piles,47.010261,0.598923,0,0,outside_pdl_bbox
SNCF:87575118,Gare de Les Ormes,46.971537,0.607947,0,0,outside_pdl_bbox
SNCF:87575126,Gare de Dangé-Saint-Romain,46.93764,0.608695,0,0,outside_pdl_bbox
SNCF:87575134,Gare de Ingrandes sur Vienne,46.875153,0.569767,0,0,outside_pdl_bbox
SNCF:87575142,Gare de Châtellerault,46.818593,0.549283,0,0,outside_pdl_bbox
SNCF:875751423,Gare de Châtellerault,46.818593,0.549283,0,0,outside_pdl_bbox
SNCF:87575167,Gare de Nerpuy,46.783806,0.525989,0,0,outside_pdl_bbox
SNCF:875751673,Gare de Nerpuy,46.783806,0.525989,0,0,outside_pdl_bbox
SNCF:87575175,Gare de Naintré les Barres,46.759719,0.496313,0,0,within_pdl_bbox
SNCF:875751753,Gare de Naintré les Barres,46.759719,0.496313,0,0,within_pdl_bbox
SNCF:87575183,Gare de La Tricherie,46.728954,0.441465,0,0,within_pdl_bbox
SNCF:875751833,Gare de La Tricherie,46.728954,0.441465,0,0,within_pdl_bbox
SNCF:87575191,Gare de Dissay,46.703363,0.421131,0,0,within_pdl_bbox
SNCF:875751913,Gare de Dissay,46.703363,0.421131,0,0,within_pdl_bbox
SNCF:87575217,Gare de Jaunay-Clan,46.682059,0.381689,0,0,within_pdl_bbox
SNCF:875752173,Gare de Jaunay-Clan,46.682059,0.381689,0,0,within_pdl_bbox
SNCF:87575225,Gare de Chasseneuil-du-Poitou,46.651771,0.373021,0,0,within_pdl_bbox
SNCF:875752253,Gare de Chasseneuil-du-Poitou,46.651771,0.373021,0,0,within_pdl_bbox
SNCF:87575274,Gare de Ligugé,46.520331,0.333205,0,0,within_pdl_bbox
SNCF:875752743,Gare de Ligugé,46.520331,0.333205,0,0,within_pdl_bbox
SNCF:87575290,Gare de Vivonne,46.426819,0.265239,0,0,within_pdl_bbox
SNCF:875752903,Gare de Vivonne,46.426819,0.265239,0,0,within_pdl_bbox
SNCF:87575332,Gare de Anché - Voulon,46.349675,0.250357,0,0,within_pdl_bbox
SNCF:875753323,Gare de Anché - Voulon,46.349675,0.250357,0,0,within_pdl_bbox
SNCF:87575357,Gare de Épanvilliers,46.225492,0.235762,0,0,within_pdl_bbox
SNCF:875753573,Gare de Épanvilliers,46.225492,0.235762,0,0,within_pdl_bbox
SNCF:87575365,Gare de Saint-Saviol,46.146853,0.218173,0,0,within_pdl_bbox
SNCF:875753653,Gare de Saint-Saviol,46.146853,0.218173,0,0,within_pdl_bbox
SNCF:875754803,Gare de Montmorillon,46.417494,0.873752,0,0,outside_pdl_bbox
SNCF:875754983,Gare de Lathus,46.338089,0.965011,0,0,outside_pdl_bbox
SNCF:875757043,Gare de Mignaloux - Nouaillé,46.526261,0.41195,0,0,within_pdl_bbox
SNCF:875758453,Gare de Lussac-les-Châteaux,46.405151,0.7187,0,0,outside_pdl_bbox
SNCF:87576009,Gare de Vierzon,47.226472,2.059864,0,0,outside_pdl_bbox
SNCF:875760093,Gare de Vierzon,47.226472,2.059864,0,0,outside_pdl_bbox
SNCF:87576025,Gare de Romorantin Blanc Argent,47.355567,1.739206,0,0,outside_pdl_bbox
SNCF:875760253,Gare de Romorantin Blanc Argent,47.355567,1.739206,0,0,outside_pdl_bbox
SNCF:87576082,Gare de La Ferté-Imbault,47.383747,1.957993,0,0,outside_pdl_bbox
SNCF:875760823,Gare de La Ferté-Imbault,47.383747,1.957993,0,0,outside_pdl_bbox
SNCF:87576090,Gare de Vierzon Forges,47.210523,2.100422,0,0,outside_pdl_bbox
SNCF:87576108,Gare de Foëcy,47.175695,2.162503,0,0,outside_pdl_bbox
SNCF:87576116,Gare de Mehun-sur-Yèvre,47.139438,2.20713,0,0,outside_pdl_bbox
SNCF:875761163,Gare de Mehun-sur-Yèvre,47.139438,2.20713,0,0,outside_pdl_bbox
SNCF:87576132,Gare de Marmagne,47.100078,2.282608,0,0,outside_pdl_bbox
SNCF:87576140,Gare de Selles-Saint-Denis,47.388383,1.922237,0,0,outside_pdl_bbox
SNCF:875761403,Gare de Selles-Saint-Denis,47.388383,1.922237,0,0,outside_pdl_bbox
SNCF:87576157,Gare de Loreux,47.390364,1.834387,0,0,outside_pdl_bbox
SNCF:875761573,Gare de Loreux,47.390364,1.834387,0,0,outside_pdl_bbox
SNCF:87576165,Gare de Villeherviers,47.3694,1.797258,0,0,outside_pdl_bbox
SNCF:875761653,Gare de Villeherviers,47.3694,1.797258,0,0,outside_pdl_bbox
SNCF:87576173,Gare de Faubourg d'Orléans,47.366897,1.740125,0,0,outside_pdl_bbox
SNCF:875761733,Gare de Faubourg d'Orléans,47.366897,1.740125,0,0,outside_pdl_bbox
SNCF:87576181,Gare de Les Quatre Roues,47.33255,1.702533,0,0,outside_pdl_bbox
SNCF:87576199,Gare de Pruniers,47.31334,1.671373,0,0,outside_pdl_bbox
SNCF:87576207,Gare de Bourges,47.094131,2.394239,0,0,outside_pdl_bbox
SNCF:875762073,Gare de Bourges,47.094131,2.394239,0,0,outside_pdl_bbox
SNCF:87576215,Gare de Valençay,47.163059,1.558657,0,0,outside_pdl_bbox
SNCF:875762153,Gare de Valençay,47.163059,1.558657,0,0,outside_pdl_bbox
SNCF:87576223,Gare de Chabris,47.255124,1.646214,0,0,outside_pdl_bbox
SNCF:875762233,Gare de Chabris,47.255124,1.646214,0,0,outside_pdl_bbox
SNCF:87576231,Gare de Varennes-sur-Fouzon,47.214457,1.614405,0,0,outside_pdl_bbox
SNCF:875762313,Gare de Varennes-sur-Fouzon,47.214457,1.614405,0,0,outside_pdl_bbox
SNCF:87576272,Gare de Saint-Florent-sur-Cher,46.992116,2.25211,0,0,outside_pdl_bbox
SNCF:87576280,Gare de Lunery,46.935167,2.275092,0,0,outside_pdl_bbox
SNCF:87576298,Gare de Châteauneuf-sur-Cher,46.856687,2.310172,0,0,outside_pdl_bbox
SNCF:87576306,Gare de Bigny,46.801555,2.369955,0,0,outside_pdl_bbox
SNCF:87576322,Gare de Saint-Amand-Montrond - Orval,46.726512,2.485983,0,0,outside_pdl_bbox
SNCF:875763223,Gare de Saint-Amand-Montrond - Orval,46.726512,2.485983,0,0,outside_pdl_bbox
SNCF:87576348,Gare de Urçay,46.629334,2.586641,0,0,outside_pdl_bbox
SNCF:875763553,Gare de La Gauterie,47.139636,1.491479,0,0,outside_pdl_bbox
SNCF:875763633,Gare de Luçay-le-Mâle,47.132855,1.436098,0,0,outside_pdl_bbox
SNCF:87576405,Gare de Saint-Germain-du-Puy,47.096551,2.484835,0,0,outside_pdl_bbox
SNCF:87576439,Gare de Avord,47.03487,2.652341,0,0,outside_pdl_bbox
SNCF:87576447,Gare de Bengy,47.000441,2.749146,0,0,outside_pdl_bbox
SNCF:87576454,Gare de Nérondes,46.999688,2.822174,0,0,outside_pdl_bbox
SNCF:87576470,Gare de La Guerche-sur-l'Aubois,46.947815,2.948534,0,0,outside_pdl_bbox
SNCF:87576728,Gare de Mennetou-sur-Cher,47.268939,1.876458,0,0,outside_pdl_bbox
SNCF:87576868,Gare de Selles-sur-Cher,47.281514,1.54604,0,0,outside_pdl_bbox
SNCF:87576876,Gare de Gièvres,47.278785,1.667811,0,0,outside_pdl_bbox
SNCF:875768763,Gare de Gièvres,47.278785,1.667811,0,0,outside_pdl_bbox
SNCF:87576884,Gare de Villefranche-sur-Cher,47.294777,1.76805,0,0,outside_pdl_bbox
SNCF:875768843,Gare de Villefranche-sur-Cher,47.294777,1.76805,0,0,outside_pdl_bbox
SNCF:87577403,Gare de Iteuil,46.484123,0.316836,0,0,within_pdl_bbox
SNCF:875774033,Gare de Iteuil,46.484123,0.316836,0,0,within_pdl_bbox
SNCF:875782293,Gare de Bayard-Route-Eurville,48.553811,5.076854,0,0,outside_pdl_bbox
SNCF:87580340,Gare de Arenc Euroméditerranée,43.312246,5.36801,0,0,outside_pdl_bbox
SNCF:87581009,Gare de Bordeaux Saint-Jean,44.82587,-0.556691,0,0,outside_pdl_bbox
SNCF:875810093,Gare de Bordeaux Saint-Jean,44.82587,-0.556691,0,0,outside_pdl_bbox
SNCF:87581181,Gare de Ludon,44.974289,-0.611693,0,0,outside_pdl_bbox
SNCF:87581199,Gare de Macau,45.004172,-0.619859,0,0,outside_pdl_bbox
SNCF:87581215,Gare de Margaux,45.035916,-0.68539,0,0,outside_pdl_bbox
SNCF:87581231,Gare de Moulis - Listrac,45.084075,-0.744627,0,0,outside_pdl_bbox
SNCF:87581256,Gare de Pauillac,45.203796,-0.755028,0,0,outside_pdl_bbox
SNCF:87581314,Gare de Lesparre,45.303615,-0.945345,0,0,outside_pdl_bbox
SNCF:87581371,Gare de Soulac-sur-Mer,45.508237,-1.117703,0,0,outside_pdl_bbox
SNCF:87581389,Gare de Le Verdon,45.549229,-1.06512,0,0,outside_pdl_bbox
SNCF:87581538,Gare de Caudéran-Mérignac,44.842625,-0.627747,0,0,outside_pdl_bbox
SNCF:87581595,Gare de Cenon,44.856344,-0.533644,0,0,outside_pdl_bbox
SNCF:87581710,Gare de Parempuyre,44.944705,-0.619344,0,0,outside_pdl_bbox
SNCF:87581728,Gare de Blanquefort,44.91758,-0.623887,0,0,outside_pdl_bbox
SNCF:87581736,Gare de Bruges,44.887012,-0.60944,0,0,outside_pdl_bbox
SNCF:87581751,Gare de Pessac,44.804623,-0.631788,0,0,outside_pdl_bbox
SNCF:875817513,Gare de Pessac,44.804623,-0.631788,0,0,outside_pdl_bbox
SNCF:87581793,Gare de Pessac-Alouette,44.793461,-0.65946,0,0,outside_pdl_bbox
SNCF:875817933,Gare de Pessac-Alouette,44.793461,-0.65946,0,0,outside_pdl_bbox
SNCF:87581801,Gare de Bègles,44.799317,-0.555355,0,0,outside_pdl_bbox
SNCF:875818353,Gare de Villenave-d'Ornon,44.768343,-0.54726,0,0,outside_pdl_bbox
SNCF:87581850,Gare de Bassens,44.901307,-0.522282,0,0,outside_pdl_bbox
SNCF:875823463,Gare de Boé,44.177609,0.635013,0,0,outside_pdl_bbox
SNCF:875823533,Gare de Sainte-Mère,44.0026,0.669027,0,0,outside_pdl_bbox
SNCF:87582403,Gare de Gazinet - Cestas,44.77225,-0.699454,0,0,outside_pdl_bbox
SNCF:875824033,Gare de Gazinet - Cestas,44.77225,-0.699454,0,0,outside_pdl_bbox
SNCF:87582445,Gare de Marcheprime,44.690536,-0.853723,0,0,outside_pdl_bbox
SNCF:875824453,Gare de Marcheprime,44.690536,-0.853723,0,0,outside_pdl_bbox
SNCF:87582478,Gare de Biganos Facture,44.637386,-0.966204,0,0,outside_pdl_bbox
SNCF:875824783,Gare de Biganos Facture,44.637386,-0.966204,0,0,outside_pdl_bbox
SNCF:87582536,Gare de Ychoux,44.329271,-0.946336,0,0,outside_pdl_bbox
SNCF:87582551,Gare de Labouheyre,44.210613,-0.920973,0,0,outside_pdl_bbox
SNCF:87582601,Gare de Le Teich,44.632482,-1.025569,0,0,outside_pdl_bbox
SNCF:875826013,Gare de Le Teich,44.632482,-1.025569,0,0,outside_pdl_bbox
SNCF:87582619,Gare de Gujan-Mestras,44.640514,-1.069071,0,0,outside_pdl_bbox
SNCF:875826193,Gare de Gujan-Mestras,44.640514,-1.069071,0,0,outside_pdl_bbox
SNCF:87582635,Gare de La Hume,44.639914,-1.11604,0,0,outside_pdl_bbox
SNCF:875826353,Gare de La Hume,44.639914,-1.11604,0,0,outside_pdl_bbox
SNCF:87582643,Gare de La Teste,44.636968,-1.142967,0,0,outside_pdl_bbox
SNCF:875826433,Gare de La Teste,44.636968,-1.142967,0,0,outside_pdl_bbox
SNCF:87582668,Gare de Arcachon,44.658963,-1.165321,0,0,outside_pdl_bbox
SNCF:875826683,Gare de Arcachon,44.658963,-1.165321,0,0,outside_pdl_bbox
SNCF:87582684,Gare de Cadaujac,44.752158,-0.537711,0,0,outside_pdl_bbox
SNCF:875826843,Gare de Cadaujac,44.752158,-0.537711,0,0,outside_pdl_bbox
SNCF:87582692,Gare de Saint-Médard-d'Eyrans,44.716853,-0.505719,0,0,outside_pdl_bbox
SNCF:875826923,Gare de Saint-Médard-d'Eyrans,44.716853,-0.505719,0,0,outside_pdl_bbox
SNCF:87582700,Gare de Beautiran,44.701056,-0.450178,0,0,outside_pdl_bbox
SNCF:875827003,Gare de Beautiran,44.701056,-0.450178,0,0,outside_pdl_bbox
SNCF:87582718,Gare de Portets,44.692897,-0.425397,0,0,outside_pdl_bbox
SNCF:875827183,Gare de Portets,44.692897,-0.425397,0,0,outside_pdl_bbox
SNCF:87582726,Gare de Arbanats,44.674375,-0.395514,0,0,outside_pdl_bbox
SNCF:875827263,Gare de Arbanats,44.674375,-0.395514,0,0,outside_pdl_bbox
SNCF:87582734,Gare de Podensac,44.648957,-0.358827,0,0,outside_pdl_bbox
SNCF:875827343,Gare de Podensac,44.648957,-0.358827,0,0,outside_pdl_bbox
SNCF:87582742,Gare de Cérons,44.632342,-0.340523,0,0,outside_pdl_bbox
SNCF:875827423,Gare de Cérons,44.632342,-0.340523,0,0,outside_pdl_bbox
SNCF:87582759,Gare de Barsac,44.605427,-0.321579,0,0,outside_pdl_bbox
SNCF:875827593,Gare de Barsac,44.605427,-0.321579,0,0,outside_pdl_bbox
SNCF:87582767,Gare de Preignac,44.578469,-0.302098,0,0,outside_pdl_bbox
SNCF:87582775,Gare de Langon,44.555417,-0.255533,0,0,outside_pdl_bbox
SNCF:875827753,Gare de Langon,44.555417,-0.255533,0,0,outside_pdl_bbox
SNCF:87582825,Gare de Saint-Macaire,44.568631,-0.226965,0,0,outside_pdl_bbox
SNCF:875828253,Gare de Saint-Macaire,44.568631,-0.226965,0,0,outside_pdl_bbox
SNCF:87582833,Gare de Saint-Pierre-d'Aurillac,44.575109,-0.187707,0,0,outside_pdl_bbox
SNCF:875828333,Gare de Saint-Pierre-d'Aurillac,44.575109,-0.187707,0,0,outside_pdl_bbox
SNCF:87582841,Gare de Caudrot,44.580136,-0.145165,0,0,outside_pdl_bbox
SNCF:875828413,Gare de Caudrot,44.580136,-0.145165,0,0,outside_pdl_bbox
SNCF:87582858,Gare de Gironde,44.583294,-0.092011,0,0,outside_pdl_bbox
SNCF:875828583,Gare de Gironde,44.583294,-0.092011,0,0,outside_pdl_bbox
SNCF:87582866,Gare de La Réole,44.579773,-0.030675,0,0,outside_pdl_bbox
SNCF:87582882,Gare de Lamothe-Landerron,44.56291,0.045206,0,0,outside_pdl_bbox
SNCF:87583005,Gare de Angoulême,45.653568,0.164607,0,0,outside_pdl_bbox
SNCF:875830053,Gare de Angoulême,45.653568,0.164607,0,0,outside_pdl_bbox
SNCF:87583617,Gare de La Couronne Charente,45.604782,0.101239,0,0,outside_pdl_bbox
SNCF:87583674,Gare de Montmoreau,45.398366,0.138229,0,0,outside_pdl_bbox
SNCF:87583690,Gare de Chalais,45.270875,0.043448,0,0,outside_pdl_bbox
SNCF:87583823,Gare de Luxé,45.887494,0.109554,0,0,outside_pdl_bbox
SNCF:875838233,Gare de Luxé,45.887494,0.109554,0,0,outside_pdl_bbox
SNCF:87583849,Gare de Ruffec,46.030545,0.190152,0,0,within_pdl_bbox
SNCF:875838493,Gare de Ruffec,46.030545,0.190152,0,0,within_pdl_bbox
SNCF:87584052,Gare de Libourne,44.915903,-0.236356,0,0,outside_pdl_bbox
SNCF:87584102,Gare de Saint-Émilion,44.881269,-0.159231,0,0,outside_pdl_bbox
SNCF:87584136,Gare de Castillon,44.856996,-0.040663,0,0,outside_pdl_bbox
SNCF:87584151,Gare de Lamothe-Montravel,44.853701,0.021554,0,0,outside_pdl_bbox
SNCF:87584177,Gare de Vélines,44.852032,0.103505,0,0,outside_pdl_bbox
SNCF:87584193,Gare de Sainte-Foy-la-Grande,44.836845,0.221492,0,0,outside_pdl_bbox
SNCF:87584201,Gare de Saint-Antoine-de-Breuilh,44.846639,0.152354,0,0,outside_pdl_bbox
SNCF:87584235,Gare de Gardonne,44.83474,0.331925,0,0,outside_pdl_bbox
SNCF:87584243,Gare de Lamonzie-Saint-Martin,44.843408,0.380265,0,0,outside_pdl_bbox
SNCF:87584268,Gare de Bergerac,44.857061,0.489179,0,0,outside_pdl_bbox
SNCF:87584441,Gare de Lalinde,44.8396,0.742804,0,0,outside_pdl_bbox
SNCF:87584466,Gare de Mauzac,44.855895,0.789807,0,0,outside_pdl_bbox
SNCF:87584474,Gare de Trémolat,44.862555,0.830341,0,0,outside_pdl_bbox
SNCF:87584508,Gare de Saint-Denis-de-Pile,44.978483,-0.197882,0,0,outside_pdl_bbox
SNCF:87584516,Gare de Coutras,45.03671,-0.131355,0,0,outside_pdl_bbox
SNCF:87584532,Gare de Les Églisottes,45.094301,-0.043522,0,0,outside_pdl_bbox
SNCF:87584540,Gare de Saint-Aigulin - La Roche-Chalais,45.157318,-0.018975,0,0,outside_pdl_bbox
SNCF:87584607,Gare de Saint-Médard-de-Guizières,45.015561,-0.048811,0,0,outside_pdl_bbox
SNCF:87584615,Gare de Saint-Seurin-sur-l'Isle,45.011561,-0.002626,0,0,outside_pdl_bbox
SNCF:87584714,Gare de Vayres,44.897326,-0.317168,0,0,outside_pdl_bbox
SNCF:87584722,Gare de Saint-Sulpice - Izon,44.914307,-0.392131,0,0,outside_pdl_bbox
SNCF:87584730,Gare de Saint-Loubès,44.922267,-0.433198,0,0,outside_pdl_bbox
SNCF:87584755,Gare de La Gorp,44.92874,-0.496632,0,0,outside_pdl_bbox
SNCF:87586008,Gare de Agen,44.207971,0.620867,0,0,outside_pdl_bbox
